ZIP,TERMINAL,SERVICEOUTBOUND,DAYSOUTBOUND,SERVICEINBOUND,DAYSINBOUND
3456,MA001,D,4,D,4
3457,MA001,D,4,D,4
3458,MA001,D,4,D,4
3461,MA001,D,4,D,4
3462,MA001,D,4,D,4
3464,MA001,D,4,D,4
3465,MA001,D,4,D,4
3466,MA001,D,4,D,4
3467,MA001,D,4,D,4
3468,MA001,D,4,D,4
3469,MA001,D,4,D,4
3470,MA001,D,4,D,4
3561,MA001,D,8,D,8
3570,MA001,D,8,D,8
3574,MA001,D,8,D,8
3575,MA001,D,8,D,8
3576,MA001,D,8,D,8
3579,MA001,D,8,D,8
3580,MA001,D,8,D,8
3581,MA001,D,8,D,8
3582,MA001,D,8,D,8
3583,MA001,D,8,D,8
3584,MA001,D,8,D,8
3585,MA001,D,8,D,8
3586,MA001,D,8,D,8
3588,MA001,D,8,D,8
3589,MA001,D,8,D,8
3590,MA001,D,8,D,8
3592,MA001,D,8,D,8
3593,MA001,D,8,D,8
3595,MA001,D,8,D,8
3597,MA001,D,8,D,8
3598,MA001,D,8,D,8
3601,MA001,D,4,D,4
3602,MA001,D,4,D,4
3603,MA001,D,4,D,4
3604,MA001,D,4,D,4
3605,MA001,D,4,D,4
3607,MA001,D,4,D,4
3608,MA001,D,4,D,4
3609,MA001,D,4,D,4
3740,MA001,D,8,D,8
3741,MA001,D,4,D,4
3743,MA001,D,8,D,8
3745,MA001,D,8,D,8
3746,MA001,D,8,D,8
3748,MA001,D,8,D,8
3749,MA001,D,4,D,4
3750,MA001,D,8,D,8
3751,MA001,D,4,D,4
3752,MA001,D,4,D,4
3753,MA001,D,4,D,4
3754,MA001,D,4,D,4
3755,MA001,D,8,D,8
3756,MA001,D,8,D,8
3765,MA001,D,8,D,8
3766,MA001,D,8,D,8
3768,MA001,D,8,D,8
3769,MA001,D,8,D,8
3770,MA001,D,8,D,8
3771,MA001,D,8,D,8
3773,MA001,D,4,D,4
3774,MA001,D,8,D,8
3777,MA001,D,8,D,8
3779,MA001,D,8,D,8
3780,MA001,D,8,D,8
3781,MA001,D,8,D,8
3782,MA001,D,4,D,4
3784,MA001,D,8,D,8
3785,MA001,D,8,D,8
3801,MA001,D,4,D,4
3802,MA001,D,4,D,4
3803,MA001,D,4,D,4
3804,MA001,D,4,D,4
3809,MA001,D,4,D,4
3810,MA001,D,4,D,4
3811,MA001,D,4,D,4
3812,MA001,D,8,D,8
3813,MA001,D,8,D,8
3814,MA001,D,8,D,8
3815,MA001,D,4,D,4
3816,MA001,D,4,D,4
3817,MA001,D,8,D,8
3818,MA001,D,8,D,8
3819,MA001,D,4,D,4
3820,MA001,D,4,D,4
3821,MA001,D,8,D,8
3822,MA001,D,4,D,4
3823,MA001,D,4,D,4
3824,MA001,D,4,D,4
3825,MA001,D,4,D,4
3826,MA001,D,4,D,4
3827,MA001,D,4,D,4
3830,MA001,D,4,D,4
3832,MA001,D,8,D,8
3833,MA001,D,4,D,4
3835,MA001,D,4,D,4
3836,MA001,D,8,D,8
3837,MA001,D,4,D,4
3838,MA001,D,8,D,8
3839,MA001,D,4,D,4
3840,MA001,D,4,D,4
3841,MA001,D,4,D,4
3842,MA001,D,4,D,4
3843,MA001,D,8,D,8
3844,MA001,D,4,D,4
3845,MA001,D,8,D,8
3846,MA001,D,8,D,8
3847,MA001,D,8,D,8
3848,MA001,D,4,D,4
3849,MA001,D,8,D,8
3850,MA001,D,8,D,8
3851,MA001,D,4,D,4
3852,MA001,D,4,D,4
3853,MA001,D,4,D,4
3854,MA001,D,4,D,4
3855,MA001,D,4,D,4
3856,MA001,D,4,D,4
3857,MA001,D,4,D,4
3858,MA001,D,4,D,4
3859,MA001,D,4,D,4
3860,MA001,D,8,D,8
3861,MA001,D,4,D,4
3862,MA001,D,4,D,4
3864,MA001,D,4,D,4
3865,MA001,D,4,D,4
3866,MA001,D,4,D,4
3867,MA001,D,4,D,4
3868,MA001,D,4,D,4
3869,MA001,D,4,D,4
3870,MA001,D,4,D,4
3871,MA001,D,4,D,4
3872,MA001,D,4,D,4
3873,MA001,D,4,D,4
3874,MA001,D,4,D,4
3875,MA001,D,8,D,8
3878,MA001,D,4,D,4
3882,MA001,D,8,D,8
3883,MA001,D,8,D,8
3884,MA001,D,4,D,4
3885,MA001,D,4,D,4
3886,MA001,D,8,D,8
3887,MA001,D,4,D,4
3890,MA001,D,8,D,8
3894,MA001,D,4,D,4
3896,MA001,D,4,D,4
3897,MA001,D,8,D,8
3901,MA001,D,4,D,4
3902,MA001,D,4,D,4
3903,MA001,D,4,D,4
3904,MA001,D,4,D,4
3905,MA001,D,4,D,4
3906,MA001,D,4,D,4
3907,MA001,D,4,D,4
3908,MA001,D,4,D,4
3909,MA001,D,4,D,4
3910,MA001,D,4,D,4
3911,MA001,D,4,D,4
4001,MA001,D,4,D,4
4002,MA001,D,4,D,4
4003,MA001,D,8,D,8
4004,MA001,D,4,D,4
4005,MA001,D,4,D,4
4006,MA001,D,4,D,4
4007,MA001,D,8,D,8
4008,MA001,D,8,D,8
4009,MA001,D,8,D,8
4010,MA001,D,8,D,8
4011,MA001,D,8,D,8
4013,MA001,D,8,D,8
4014,MA001,D,4,D,4
4015,MA001,D,8,D,8
4016,MA001,D,8,D,8
4017,MA001,D,8,D,8
4019,MA001,D,8,D,8
4020,MA001,D,8,D,8
4021,MA001,D,8,D,8
4022,MA001,D,8,D,8
4024,MA001,D,8,D,8
4027,MA001,D,4,D,4
4028,MA001,D,8,D,8
4029,MA001,D,8,D,8
4030,MA001,D,4,D,4
4032,MA001,D,8,D,8
4033,MA001,D,8,D,8
4034,MA001,D,8,D,8
4037,MA001,D,8,D,8
4038,MA001,D,8,D,8
4039,MA001,D,8,D,8
4040,MA001,D,8,D,8
4041,MA001,D,8,D,8
4042,MA001,D,4,D,4
4043,MA001,D,4,D,4
4046,MA001,D,4,D,4
4047,MA001,D,8,D,8
4048,MA001,D,8,D,8
4049,MA001,D,8,D,8
4050,MA001,D,8,D,8
4051,MA001,D,8,D,8
4054,MA001,D,4,D,4
4055,MA001,D,8,D,8
4056,MA001,D,4,D,4
4057,MA001,D,8,D,8
4061,MA001,D,4,D,4
4062,MA001,D,8,D,8
4063,MA001,D,4,D,4
4064,MA001,D,4,D,4
4066,MA001,D,8,D,8
4068,MA001,D,8,D,8
4069,MA001,D,8,D,8
4070,MA001,D,8,D,8
4071,MA001,D,8,D,8
4072,MA001,D,4,D,4
4073,MA001,D,4,D,4
4074,MA001,D,4,D,4
4076,MA001,D,4,D,4
4077,MA001,D,8,D,8
4078,MA001,D,8,D,8
4079,MA001,D,8,D,8
4082,MA001,D,8,D,8
4083,MA001,D,4,D,4
4084,MA001,D,8,D,8
4085,MA001,D,8,D,8
4086,MA001,D,8,D,8
4087,MA001,D,4,D,4
4088,MA001,D,8,D,8
4090,MA001,D,4,D,4
4091,MA001,D,8,D,8
4092,MA001,D,4,D,4
4093,MA001,D,4,D,4
4094,MA001,D,4,D,4
4095,MA001,D,4,D,4
4096,MA001,D,8,D,8
4097,MA001,D,8,D,8
4098,MA001,D,4,D,4
4101,MA001,D,4,D,4
4102,MA001,D,4,D,4
4103,MA001,D,8,D,8
4104,MA001,D,8,D,8
4105,MA001,D,8,D,8
4106,MA001,D,4,D,4
4107,MA001,D,8,D,8
4108,MA001,D,8,D,8
4109,MA001,D,8,D,8
4110,MA001,D,8,D,8
4112,MA001,D,8,D,8
4116,MA001,D,8,D,8
4122,MA001,D,4,D,4
4123,MA001,D,4,D,4
4124,MA001,D,4,D,4
4210,MA001,D,8,D,8
4211,MA001,D,8,D,8
4212,MA001,D,8,D,8
4216,MA001,D,8,D,8
4217,MA001,D,8,D,8
4219,MA001,D,8,D,8
4220,MA001,D,8,D,8
4221,MA001,D,8,D,8
4222,MA001,D,8,D,8
4223,MA001,D,8,D,8
4224,MA001,D,8,D,8
4225,MA001,D,8,D,8
4226,MA001,D,8,D,8
4227,MA001,D,8,D,8
4228,MA001,D,8,D,8
4230,MA001,D,8,D,8
4231,MA001,D,8,D,8
4234,MA001,D,8,D,8
4236,MA001,D,8,D,8
4237,MA001,D,8,D,8
4238,MA001,D,8,D,8
4239,MA001,D,8,D,8
4240,MA001,D,8,D,8
4241,MA001,D,8,D,8
4243,MA001,D,8,D,8
4250,MA001,D,8,D,8
4252,MA001,D,8,D,8
4253,MA001,D,8,D,8
4254,MA001,D,8,D,8
4255,MA001,D,8,D,8
4256,MA001,D,8,D,8
4257,MA001,D,8,D,8
4258,MA001,D,8,D,8
4259,MA001,D,8,D,8
4260,MA001,D,8,D,8
4261,MA001,D,8,D,8
4262,MA001,D,8,D,8
4263,MA001,D,8,D,8
4265,MA001,D,8,D,8
4266,MA001,D,8,D,8
4267,MA001,D,8,D,8
4268,MA001,D,8,D,8
4270,MA001,D,8,D,8
4271,MA001,D,8,D,8
4274,MA001,D,8,D,8
4275,MA001,D,8,D,8
4276,MA001,D,8,D,8
4280,MA001,D,8,D,8
4281,MA001,D,8,D,8
4282,MA001,D,8,D,8
4284,MA001,D,8,D,8
4285,MA001,D,8,D,8
4286,MA001,D,8,D,8
4287,MA001,D,8,D,8
4288,MA001,D,8,D,8
4289,MA001,D,8,D,8
4290,MA001,D,8,D,8
4291,MA001,D,8,D,8
4292,MA001,D,8,D,8
4294,MA001,D,8,D,8
4330,MA001,D,8,D,8
4332,MA001,D,8,D,8
4333,MA001,D,8,D,8
4336,MA001,D,8,D,8
4338,MA001,D,8,D,8
4341,MA001,D,8,D,8
4342,MA001,D,8,D,8
4343,MA001,D,8,D,8
4344,MA001,D,8,D,8
4345,MA001,D,8,D,8
4346,MA001,D,8,D,8
4347,MA001,D,8,D,8
4348,MA001,D,8,D,8
4349,MA001,D,8,D,8
4350,MA001,D,8,D,8
4351,MA001,D,8,D,8
4352,MA001,D,8,D,8
4353,MA001,D,8,D,8
4354,MA001,D,8,D,8
4355,MA001,D,8,D,8
4357,MA001,D,8,D,8
4358,MA001,D,8,D,8
4359,MA001,D,8,D,8
4360,MA001,D,8,D,8
4363,MA001,D,8,D,8
4364,MA001,D,8,D,8
4401,MA001,D,8,D,8
4402,MA001,D,8,D,8
4406,MA001,D,8,D,8
4408,MA001,D,8,D,8
4410,MA001,D,8,D,8
4411,MA001,D,8,D,8
4412,MA001,D,8,D,8
4413,MA001,D,8,D,8
4414,MA001,D,8,D,8
4415,MA001,D,8,D,8
4416,MA001,D,8,D,8
4417,MA001,D,8,D,8
4418,MA001,D,8,D,8
4419,MA001,D,8,D,8
4420,MA001,D,8,D,8
4421,MA001,D,8,D,8
4422,MA001,D,8,D,8
4424,MA001,D,8,D,8
4426,MA001,D,8,D,8
4427,MA001,D,8,D,8
4428,MA001,D,8,D,8
4429,MA001,D,8,D,8
4430,MA001,D,8,D,8
4431,MA001,D,8,D,8
4434,MA001,D,8,D,8
4435,MA001,D,8,D,8
4438,MA001,D,8,D,8
4441,MA001,D,8,D,8
4442,MA001,D,8,D,8
4443,MA001,D,8,D,8
4444,MA001,D,8,D,8
4448,MA001,D,8,D,8
4449,MA001,D,8,D,8
4450,MA001,D,8,D,8
4451,MA001,D,8,D,8
4453,MA001,D,8,D,8
4454,MA001,D,8,D,8
4455,MA001,D,8,D,8
4456,MA001,D,8,D,8
4457,MA001,D,8,D,8
4459,MA001,D,8,D,8
4460,MA001,D,8,D,8
4461,MA001,D,8,D,8
4462,MA001,D,8,D,8
4463,MA001,D,8,D,8
4464,MA001,D,8,D,8
4468,MA001,D,8,D,8
4469,MA001,D,8,D,8
4471,MA001,D,8,D,8
4472,MA001,D,8,D,8
4473,MA001,D,8,D,8
4474,MA001,D,8,D,8
4475,MA001,D,8,D,8
4476,MA001,D,8,D,8
4478,MA001,D,8,D,8
4479,MA001,D,8,D,8
4481,MA001,D,8,D,8
4485,MA001,D,8,D,8
4487,MA001,D,8,D,8
4488,MA001,D,8,D,8
4489,MA001,D,8,D,8
4490,MA001,D,8,D,8
4491,MA001,D,8,D,8
4492,MA001,D,8,D,8
4493,MA001,D,8,D,8
4495,MA001,D,8,D,8
4496,MA001,D,8,D,8
4497,MA001,D,8,D,8
4530,MA001,D,8,D,8
4535,MA001,D,8,D,8
4537,MA001,D,8,D,8
4538,MA001,D,8,D,8
4539,MA001,D,8,D,8
4541,MA001,D,8,D,8
4543,MA001,D,8,D,8
4544,MA001,D,8,D,8
4547,MA001,D,8,D,8
4548,MA001,D,8,D,8
4549,MA001,D,8,D,8
4551,MA001,D,8,D,8
4553,MA001,D,8,D,8
4554,MA001,D,8,D,8
4555,MA001,D,8,D,8
4556,MA001,D,8,D,8
4558,MA001,D,8,D,8
4562,MA001,D,8,D,8
4563,MA001,D,8,D,8
4564,MA001,D,8,D,8
4565,MA001,D,8,D,8
4568,MA001,D,8,D,8
4570,MA001,D,8,D,8
4571,MA001,D,8,D,8
4572,MA001,D,8,D,8
4573,MA001,D,8,D,8
4574,MA001,D,8,D,8
4575,MA001,D,8,D,8
4576,MA001,D,8,D,8
4578,MA001,D,8,D,8
4579,MA001,D,8,D,8
4605,MA001,D,8,D,8
4606,MA001,D,8,D,8
4607,MA001,D,8,D,8
4609,MA001,D,8,D,8
4611,MA001,D,8,D,8
4612,MA001,D,8,D,8
4613,MA001,D,8,D,8
4614,MA001,D,8,D,8
4616,MA001,D,8,D,8
4617,MA001,D,8,D,8
4619,MA001,D,8,D,8
4622,MA001,D,8,D,8
4623,MA001,D,8,D,8
4624,MA001,D,8,D,8
4625,MA001,D,8,D,8
4626,MA001,D,8,D,8
4627,MA001,D,8,D,8
4628,MA001,D,8,D,8
4629,MA001,D,8,D,8
4630,MA001,D,8,D,8
4631,MA001,D,8,D,8
4634,MA001,D,8,D,8
4635,MA001,D,8,D,8
4637,MA001,D,8,D,8
4640,MA001,D,8,D,8
4642,MA001,D,8,D,8
4643,MA001,D,8,D,8
4644,MA001,D,8,D,8
4645,MA001,D,8,D,8
4646,MA001,D,8,D,8
4648,MA001,D,8,D,8
4649,MA001,D,8,D,8
4650,MA001,D,8,D,8
4652,MA001,D,8,D,8
4653,MA001,D,8,D,8
4654,MA001,D,8,D,8
4655,MA001,D,8,D,8
4657,MA001,D,8,D,8
4658,MA001,D,8,D,8
4660,MA001,D,8,D,8
4662,MA001,D,8,D,8
4664,MA001,D,8,D,8
4666,MA001,D,8,D,8
4667,MA001,D,8,D,8
4668,MA001,D,8,D,8
4669,MA001,D,8,D,8
4671,MA001,D,8,D,8
4672,MA001,D,8,D,8
4673,MA001,D,8,D,8
4674,MA001,D,8,D,8
4675,MA001,D,8,D,8
4676,MA001,D,8,D,8
4677,MA001,D,8,D,8
4679,MA001,D,8,D,8
4680,MA001,D,8,D,8
4681,MA001,D,8,D,8
4683,MA001,D,8,D,8
4684,MA001,D,8,D,8
4685,MA001,D,8,D,8
4686,MA001,D,8,D,8
4691,MA001,D,8,D,8
4693,MA001,D,8,D,8
4694,MA001,D,8,D,8
4730,MA001,D,8,D,8
4732,MA001,D,8,D,8
4733,MA001,D,8,D,8
4734,MA001,D,8,D,8
4735,MA001,D,8,D,8
4736,MA001,D,8,D,8
4737,MA001,D,8,D,8
4738,MA001,D,8,D,8
4739,MA001,D,8,D,8
4740,MA001,D,8,D,8
4741,MA001,D,8,D,8
4742,MA001,D,8,D,8
4743,MA001,D,8,D,8
4744,MA001,D,8,D,8
4745,MA001,D,8,D,8
4746,MA001,D,8,D,8
4747,MA001,D,8,D,8
4750,MA001,D,8,D,8
4751,MA001,D,8,D,8
4756,MA001,D,8,D,8
4757,MA001,D,8,D,8
4758,MA001,D,8,D,8
4760,MA001,D,8,D,8
4761,MA001,D,8,D,8
4762,MA001,D,8,D,8
4763,MA001,D,8,D,8
4764,MA001,D,8,D,8
4765,MA001,D,8,D,8
4766,MA001,D,8,D,8
4768,MA001,D,8,D,8
4769,MA001,D,8,D,8
4772,MA001,D,8,D,8
4773,MA001,D,8,D,8
4774,MA001,D,8,D,8
4775,MA001,D,8,D,8
4776,MA001,D,8,D,8
4777,MA001,D,8,D,8
4779,MA001,D,8,D,8
4780,MA001,D,8,D,8
4781,MA001,D,8,D,8
4783,MA001,D,8,D,8
4785,MA001,D,8,D,8
4786,MA001,D,8,D,8
4787,MA001,D,8,D,8
4841,MA001,D,8,D,8
4843,MA001,D,8,D,8
4847,MA001,D,8,D,8
4848,MA001,D,8,D,8
4849,MA001,D,8,D,8
4850,MA001,D,8,D,8
4851,MA001,D,8,D,8
4852,MA001,D,8,D,8
4853,MA001,D,8,D,8
4854,MA001,D,8,D,8
4855,MA001,D,8,D,8
4856,MA001,D,8,D,8
4858,MA001,D,8,D,8
4859,MA001,D,8,D,8
4860,MA001,D,8,D,8
4861,MA001,D,8,D,8
4862,MA001,D,8,D,8
4863,MA001,D,8,D,8
4864,MA001,D,8,D,8
4865,MA001,D,8,D,8
4901,MA001,D,8,D,8
4903,MA001,D,8,D,8
4910,MA001,D,8,D,8
4911,MA001,D,8,D,8
4912,MA001,D,8,D,8
4915,MA001,D,8,D,8
4917,MA001,D,8,D,8
4918,MA001,D,8,D,8
4920,MA001,D,8,D,8
4921,MA001,D,8,D,8
4922,MA001,D,8,D,8
4923,MA001,D,8,D,8
4924,MA001,D,8,D,8
4925,MA001,D,8,D,8
4926,MA001,D,8,D,8
4927,MA001,D,8,D,8
4928,MA001,D,8,D,8
4929,MA001,D,8,D,8
4930,MA001,D,8,D,8
4932,MA001,D,8,D,8
4933,MA001,D,8,D,8
4935,MA001,D,8,D,8
4936,MA001,D,8,D,8
4937,MA001,D,8,D,8
4938,MA001,D,8,D,8
4939,MA001,D,8,D,8
4940,MA001,D,8,D,8
4941,MA001,D,8,D,8
4942,MA001,D,8,D,8
4943,MA001,D,8,D,8
4944,MA001,D,8,D,8
4945,MA001,D,8,D,8
4947,MA001,D,8,D,8
4949,MA001,D,8,D,8
4950,MA001,D,8,D,8
4951,MA001,D,8,D,8
4952,MA001,D,8,D,8
4953,MA001,D,8,D,8
4954,MA001,D,8,D,8
4955,MA001,D,8,D,8
4956,MA001,D,8,D,8
4957,MA001,D,8,D,8
4958,MA001,D,8,D,8
4961,MA001,D,8,D,8
4962,MA001,D,8,D,8
4963,MA001,D,8,D,8
4964,MA001,D,8,D,8
4965,MA001,D,8,D,8
4966,MA001,D,8,D,8
4967,MA001,D,8,D,8
4969,MA001,D,8,D,8
4970,MA001,D,8,D,8
4971,MA001,D,8,D,8
4972,MA001,D,8,D,8
4973,MA001,D,8,D,8
4974,MA001,D,8,D,8
4975,MA001,D,8,D,8
4976,MA001,D,8,D,8
4978,MA001,D,8,D,8
4979,MA001,D,8,D,8
4981,MA001,D,8,D,8
4982,MA001,D,8,D,8
4983,MA001,D,8,D,8
4984,MA001,D,8,D,8
4985,MA001,D,8,D,8
4986,MA001,D,8,D,8
4987,MA001,D,8,D,8
4988,MA001,D,8,D,8
4989,MA001,D,8,D,8
4992,MA001,D,8,D,8
5001,VT001,D,4,D,4
5009,VT001,D,4,D,4
5030,VT001,D,4,D,4
5031,VT001,D,4,D,4
5032,VT001,D,4,D,4
5033,VT001,D,4,D,4
5034,VT001,D,4,D,4
5035,VT001,D,4,D,4
5036,VT001,D,4,D,4
5037,VT001,D,4,D,4
5038,VT001,D,4,D,4
5039,VT001,D,4,D,4
5040,VT001,D,4,D,4
5041,VT001,D,4,D,4
5042,VT001,D,4,D,4
5043,VT001,D,4,D,4
5045,VT001,D,4,D,4
5046,VT001,D,4,D,4
5047,VT001,D,4,D,4
5048,VT001,D,4,D,4
5049,VT001,D,4,D,4
5050,MA001,D,8,D,8
5051,VT001,D,4,D,4
5052,VT001,D,4,D,4
5053,VT001,D,4,D,4
5054,VT001,D,4,D,4
5055,VT001,D,4,D,4
5056,VT001,D,4,D,4
5058,VT001,D,4,D,4
5059,VT001,D,4,D,4
5060,VT001,D,4,D,4
5061,VT001,D,4,D,4
5062,VT001,D,4,D,4
5065,VT001,D,4,D,4
5067,VT001,D,4,D,4
5068,VT001,D,4,D,4
5069,VT001,D,4,D,4
5070,VT001,D,4,D,4
5071,VT001,D,4,D,4
5072,VT001,D,4,D,4
5073,VT001,D,4,D,4
5074,VT001,D,4,D,4
5075,VT001,D,4,D,4
5076,VT001,D,4,D,4
5077,VT001,D,4,D,4
5079,VT001,D,4,D,4
5081,VT001,D,4,D,4
5083,VT001,D,4,D,4
5084,VT001,D,4,D,4
5085,VT001,D,4,D,4
5086,VT001,D,4,D,4
5088,VT001,D,4,D,4
5089,VT001,D,4,D,4
5091,VT001,D,4,D,4
5101,VT001,D,4,D,4
5141,VT001,D,4,D,4
5142,VT001,D,4,D,4
5143,VT001,D,4,D,4
5146,VT001,D,4,D,4
5148,VT001,D,4,D,4
5149,VT001,D,4,D,4
5150,VT001,D,4,D,4
5151,VT001,D,4,D,4
5152,VT001,D,4,D,4
5153,VT001,D,4,D,4
5154,VT001,D,4,D,4
5155,VT001,D,4,D,4
5156,VT001,D,4,D,4
5158,VT001,D,4,D,4
5159,VT001,D,4,D,4
5161,VT001,D,4,D,4
5201,VT001,D,4,D,4
5250,VT001,D,4,D,4
5251,VT001,D,4,D,4
5252,VT001,D,4,D,4
5253,VT001,D,4,D,4
5254,VT001,D,4,D,4
5255,VT001,D,4,D,4
5257,VT001,D,4,D,4
5260,VT001,D,4,D,4
5261,VT001,D,4,D,4
5262,VT001,D,4,D,4
5301,VT001,D,8,D,8
5302,VT001,D,8,D,8
5303,VT001,D,8,D,8
5304,VT001,D,8,D,8
5340,VT001,D,4,D,4
5341,VT001,D,4,D,4
5342,VT001,D,8,D,8
5343,VT001,D,4,D,4
5344,VT001,D,8,D,8
5345,VT001,D,8,D,8
5346,VT001,D,4,D,4
5350,VT001,D,8,D,8
5351,VT001,D,8,D,8
5352,VT001,D,8,D,8
5353,VT001,D,8,D,8
5354,VT001,D,8,D,8
5355,VT001,D,4,D,4
5356,VT001,D,4,D,4
5357,VT001,D,8,D,8
5358,VT001,D,8,D,8
5359,VT001,D,4,D,4
5360,VT001,D,4,D,4
5361,VT001,D,8,D,8
5362,VT001,D,8,D,8
5363,VT001,D,8,D,8
5401,VT001,D,3,D,3
5402,VT001,D,3,D,3
5403,VT001,D,3,D,3
5404,VT001,D,3,D,3
5405,VT001,D,3,D,3
5406,VT001,D,8,D,8
5407,VT001,D,8,D,8
5408,VT001,D,3,D,3
5439,VT001,D,3,D,3
5440,VT001,D,3,D,3
5441,VT001,D,3,D,3
5442,VT001,D,3,D,3
5443,VT001,D,3,D,3
5444,VT001,D,3,D,3
5445,VT001,D,3,D,3
5446,VT001,D,3,D,3
5447,VT001,D,3,D,3
5448,VT001,D,3,D,3
5449,VT001,D,3,D,3
5450,VT001,D,3,D,3
5451,VT001,D,3,D,3
5452,VT001,D,3,D,3
5453,VT001,D,3,D,3
5454,VT001,D,3,D,3
5455,VT001,D,3,D,3
5456,VT001,D,3,D,3
5457,VT001,D,3,D,3
5458,VT001,D,3,D,3
5459,VT001,D,3,D,3
5460,VT001,D,3,D,3
5461,VT001,D,3,D,3
5462,VT001,D,3,D,3
5463,VT001,D,3,D,3
5464,VT001,D,3,D,3
5465,VT001,D,3,D,3
5466,VT001,D,3,D,3
5468,VT001,D,3,D,3
5469,VT001,D,3,D,3
5470,VT001,D,3,D,3
5471,VT001,D,4,D,4
5472,VT001,D,3,D,3
5473,VT001,D,3,D,3
5474,VT001,D,3,D,3
5476,VT001,D,3,D,3
5477,VT001,D,3,D,3
5478,VT001,D,3,D,3
5479,VT001,D,3,D,3
5481,VT001,D,3,D,3
5482,VT001,D,3,D,3
5483,VT001,D,3,D,3
5485,VT001,D,3,D,3
5486,VT001,D,3,D,3
5487,VT001,D,3,D,3
5488,VT001,D,3,D,3
5489,VT001,D,3,D,3
5490,VT001,D,3,D,3
5491,VT001,D,3,D,3
5492,VT001,D,3,D,3
5494,VT001,D,3,D,3
5495,VT001,D,3,D,3
5501,MA001,D,4,D,4
5601,VT001,D,3,D,3
5602,VT001,D,3,D,3
5603,VT001,D,3,D,3
5604,VT001,D,3,D,3
5609,VT001,D,3,D,3
5620,VT001,D,3,D,3
5633,VT001,D,3,D,3
5640,VT001,D,4,D,4
5641,VT001,D,3,D,3
5647,VT001,D,4,D,4
5648,VT001,D,4,D,4
5649,VT001,D,4,D,4
5650,VT001,D,4,D,4
5651,VT001,D,3,D,3
5652,VT001,D,3,D,3
5653,VT001,D,3,D,3
5654,VT001,D,4,D,4
5655,VT001,D,3,D,3
5656,VT001,D,3,D,3
5657,VT001,D,4,D,4
5658,VT001,D,4,D,4
5660,VT001,D,3,D,3
5661,VT001,D,3,D,3
5662,VT001,D,3,D,3
5663,VT001,D,3,D,3
5664,MA001,D,8,D,8
5665,VT001,D,3,D,3
5666,VT001,D,4,D,4
5667,VT001,D,4,D,4
5669,VT001,D,4,D,4
5670,VT001,D,3,D,3
5671,VT001,D,3,D,3
5672,VT001,D,3,D,3
5673,VT001,D,3,D,3
5674,VT001,D,3,D,3
5675,VT001,D,4,D,4
5676,VT001,D,3,D,3
5677,VT001,D,3,D,3
5678,VT001,D,4,D,4
5679,VT001,D,4,D,4
5680,VT001,D,4,D,4
5681,VT001,D,4,D,4
5682,VT001,D,3,D,3
5701,VT001,D,4,D,4
5702,VT001,D,8,D,8
5730,VT001,D,4,D,4
5731,VT001,D,4,D,4
5732,VT001,D,4,D,4
5733,VT001,D,4,D,4
5734,VT001,D,3,D,3
5735,VT001,D,4,D,4
5736,VT001,D,4,D,4
5737,VT001,D,4,D,4
5738,VT001,D,4,D,4
5739,VT001,D,4,D,4
5740,VT001,D,3,D,3
5741,VT001,D,4,D,4
5742,VT001,D,4,D,4
5743,VT001,D,4,D,4
5744,VT001,D,4,D,4
5745,VT001,D,4,D,4
5746,VT001,D,4,D,4
5747,VT001,D,4,D,4
5748,VT001,D,4,D,4
5750,VT001,D,4,D,4
5751,VT001,D,4,D,4
5753,VT001,D,3,D,3
5757,VT001,D,4,D,4
5758,VT001,D,4,D,4
5759,VT001,D,4,D,4
5760,VT001,D,4,D,4
5761,VT001,D,4,D,4
5762,VT001,D,4,D,4
5763,VT001,D,4,D,4
5764,VT001,D,4,D,4
5765,VT001,D,4,D,4
5766,VT001,D,4,D,4
5767,VT001,D,4,D,4
5768,VT001,D,4,D,4
5769,VT001,D,4,D,4
5770,VT001,D,3,D,3
5772,VT001,D,4,D,4
5773,VT001,D,4,D,4
5774,VT001,D,4,D,4
5775,VT001,D,4,D,4
5776,VT001,D,4,D,4
5777,VT001,D,4,D,4
5778,VT001,D,4,D,4
5819,VT001,D,4,D,4
5820,VT001,D,4,D,4
5821,VT001,D,4,D,4
5822,VT001,D,4,D,4
5823,VT001,D,4,D,4
5824,VT001,D,4,D,4
5825,VT001,D,4,D,4
5826,VT001,D,4,D,4
5827,VT001,D,4,D,4
5828,VT001,D,4,D,4
5829,VT001,D,4,D,4
5830,VT001,D,4,D,4
5832,VT001,D,4,D,4
5833,VT001,D,4,D,4
5836,VT001,D,4,D,4
5837,VT001,D,4,D,4
5838,VT001,D,4,D,4
5839,VT001,D,4,D,4
5840,VT001,D,4,D,4
5841,VT001,D,4,D,4
5842,VT001,D,4,D,4
5843,VT001,D,4,D,4
5845,VT001,D,4,D,4
5846,VT001,D,4,D,4
5847,VT001,D,4,D,4
5848,VT001,D,4,D,4
5849,VT001,D,4,D,4
5850,VT001,D,4,D,4
5851,VT001,D,4,D,4
5853,VT001,D,4,D,4
5855,VT001,D,4,D,4
5857,VT001,D,4,D,4
5858,VT001,D,4,D,4
5859,VT001,D,4,D,4
5860,VT001,D,4,D,4
5861,VT001,D,4,D,4
5862,VT001,D,4,D,4
5863,VT001,D,4,D,4
5866,VT001,D,4,D,4
5867,VT001,D,4,D,4
5868,VT001,D,4,D,4
