LOWZIP,HIGHZIP,TERMINAL,SERV_IN,SERV_OUT,DAYS_IN,DAYS_OUT
93422,93422,CA027,D,3,3,D
93423,93423,CA004,D,8,8,D
93424,93426,CA027,D,3,3,D
93427,93427,CA027,D,4,4,D
93428,93428,CA027,D,3,3,D
93429,93429,CA004,D,8,8,D
93430,93435,CA027,D,3,3,D
93436,93438,CA027,D,4,4,D
93440,93440,CA027,D,3,3,D
93441,93441,CA027,D,4,4,D
93442,93442,CA027,D,3,3,D
93443,93443,CA027,D,8,8,D
93444,93446,CA027,D,3,3,D
93447,93448,CA027,D,8,8,D
93449,93449,CA027,D,3,3,D
93450,93450,CA004,D,8,8,D
93451,93456,CA027,D,3,3,D
93457,93457,CA027,D,8,8,D
93458,93458,CA027,D,3,3,D
93460,93460,CA027,D,4,4,D
93461,93461,CA004,D,8,8,D
93463,93463,CA027,D,4,4,D
93464,93464,CA027,D,8,8,D
93465,93465,CA027,D,3,3,D
93475,93483,CA027,D,8,8,D
93501,93501,CA004,D,4,4,D
93502,93504,CA004,D,8,8,D
93505,93510,CA004,D,4,4,D
93512,93515,CA004,D,8,8,D
93516,93516,CA004,D,4,4,D
93517,93522,CA004,D,8,8,D
93523,93524,CA004,D,4,4,D
93526,93531,CA004,D,8,8,D
93532,93536,CA004,D,4,4,D
93539,93542,CA004,D,8,8,D
93543,93544,CA004,D,4,4,D
93545,93549,CA004,D,8,8,D
93550,93554,CA004,D,4,4,D
93555,93556,CA004,D,8,8,D
93558,93560,CA004,D,4,4,D
93561,93562,CA004,D,8,8,D
93563,93563,CA004,D,4,4,D
93581,93586,CA004,D,8,8,D
93590,93591,CA004,D,4,4,D
93592,93888,CA004,D,8,8,D
93901,93901,CA001,D,4,4,D
93902,93902,CA001,D,8,8,D
93905,93908,CA001,D,4,4,D
93912,93915,CA001,D,8,8,D
93920,93920,CA001,D,4,4,D
93921,93922,CA001,D,8,8,D
93923,93962,CA001,D,4,4,D
94002,94015,CA001,D,3,3,D
94016,94017,CA001,D,8,8,D
94018,94025,CA001,D,3,3,D
94026,94026,CA001,D,8,8,D
94027,94038,CA001,D,3,3,D
94039,94039,CA001,D,8,8,D
94040,94041,CA001,D,3,3,D
94042,94042,CA001,D,8,8,D
94043,94044,CA001,D,3,3,D
94060,94060,CA001,D,4,4,D
94061,94063,CA001,D,3,3,D
94064,94064,CA001,D,8,8,D
94065,94080,CA001,D,3,3,D
94083,94083,CA001,D,8,8,D
94085,94118,CA001,D,3,3,D
94119,94120,CA001,D,8,8,D
94121,94124,CA001,D,3,3,D
94125,94126,CA001,D,8,8,D
94127,94139,CA001,D,3,3,D
94140,94141,CA001,D,8,8,D
94142,94145,CA001,D,3,3,D
94146,94147,CA001,D,8,8,D
94151,94158,CA001,D,3,3,D
94159,94159,CA001,D,8,8,D
94163,94163,CA001,D,3,3,D
94164,94172,CA001,D,8,8,D
94177,94177,CA001,D,3,3,D
94188,94188,CA001,D,8,8,D
94203,94298,CA006,D,8,8,D
94301,94301,CA001,D,3,3,D
94302,94302,CA001,D,8,8,D
94303,94306,CA001,D,3,3,D
94309,94309,CA001,D,8,8,D
94401,94502,CA001,D,3,3,D
94503,94505,CA001,D,4,4,D
94506,94507,CA001,D,3,3,D
94508,94509,CA001,D,4,4,D
94510,94510,CA001,D,3,3,D
94511,94511,CA001,D,4,4,D
94512,94512,CA006,D,3,3,D
94513,94515,CA001,D,4,4,D
94516,94521,CA001,D,3,3,D
94522,94522,CA001,D,8,8,D
94523,94523,CA001,D,3,3,D
94524,94524,CA001,D,8,8,D
94525,94526,CA001,D,3,3,D
94527,94527,CA001,D,8,8,D
94528,94530,CA001,D,3,3,D
94531,94531,CA001,D,4,4,D
94533,94535,CA006,D,3,3,D
94536,94536,CA001,D,3,3,D
94537,94537,CA001,D,8,8,D
94538,94542,CA001,D,3,3,D
94543,94543,CA001,D,8,8,D
94544,94547,CA001,D,3,3,D
94548,94548,CA001,D,4,4,D
94549,94557,CA001,D,3,3,D
94558,94559,CA001,D,4,4,D
94560,94560,CA001,D,3,3,D
94561,94562,CA001,D,4,4,D
94563,94564,CA001,D,3,3,D
94565,94565,CA001,D,4,4,D
94566,94566,CA001,D,3,3,D
94567,94567,CA001,D,4,4,D
94568,94568,CA001,D,3,3,D
94569,94569,CA001,D,4,4,D
94570,94570,CA001,D,3,3,D
94571,94571,CA006,D,4,4,D
94572,94572,CA001,D,3,3,D
94573,94574,CA001,D,4,4,D
94575,94575,CA001,D,8,8,D
94576,94576,CA001,D,4,4,D
94577,94580,CA001,D,3,3,D
94581,94581,CA001,D,4,4,D
94582,94583,CA001,D,3,3,D
94585,94585,CA006,D,3,3,D
94586,94591,CA001,D,3,3,D
94592,94592,CA001,D,4,4,D
94595,94598,CA001,D,3,3,D
94599,94599,CA001,D,4,4,D
94601,94603,CA001,D,3,3,D
94604,94604,CA001,D,8,8,D
94605,94613,CA001,D,3,3,D
94614,94614,CA001,D,8,8,D
94615,94619,CA001,D,3,3,D
94620,94620,CA001,D,8,8,D
94621,94621,CA001,D,3,3,D
94623,94624,CA001,D,8,8,D
94649,94649,CA001,D,3,3,D
94661,94662,CA001,D,8,8,D
94666,94710,CA001,D,3,3,D
94712,94712,CA001,D,8,8,D
94720,94801,CA001,D,3,3,D
94802,94802,CA001,D,8,8,D
94803,94806,CA001,D,3,3,D
94807,94820,CA001,D,8,8,D
94850,94912,CA001,D,3,3,D
94913,94915,CA001,D,8,8,D
94920,94920,CA001,D,3,3,D
94922,94924,CA001,D,4,4,D
94925,94925,CA001,D,3,3,D
94927,94927,CA001,D,8,8,D
94928,94929,CA001,D,4,4,D
94930,94930,CA001,D,3,3,D
94931,94938,CA001,D,4,4,D
94939,94939,CA001,D,3,3,D
94940,94940,CA001,D,4,4,D
94941,94942,CA001,D,3,3,D
94945,94947,CA001,D,4,4,D
94948,94948,CA001,D,8,8,D
94949,94949,CA001,D,3,3,D
94950,94952,CA001,D,4,4,D
94953,94953,CA001,D,8,8,D
94954,94954,CA001,D,4,4,D
94955,94955,CA001,D,8,8,D
94956,94956,CA001,D,4,4,D
94957,94960,CA001,D,3,3,D
94963,94963,CA001,D,4,4,D
94964,94965,CA001,D,3,3,D
94966,94966,CA001,D,8,8,D
94970,94973,CA001,D,4,4,D
94974,94974,CA001,D,3,3,D
94975,94975,CA001,D,8,8,D
94976,94979,CA001,D,3,3,D
94999,95001,CA001,D,4,4,D
95002,95002,CA001,D,3,3,D
95003,95007,CA001,D,4,4,D
95008,95009,CA001,D,3,3,D
95010,95010,CA001,D,4,4,D
95011,95011,CA001,D,8,8,D
95012,95012,CA001,D,4,4,D
95013,95015,CA001,D,3,3,D
95017,95023,CA001,D,4,4,D
95024,95024,CA001,D,8,8,D
95026,95030,CA001,D,3,3,D
95031,95031,CA001,D,8,8,D
95032,95037,CA001,D,3,3,D
95038,95038,CA001,D,8,8,D
95039,95041,CA001,D,4,4,D
95042,95042,CA001,D,3,3,D
95043,95043,CA001,D,4,4,D
95044,95044,CA001,D,3,3,D
95045,95045,CA001,D,4,4,D
95046,95051,CA001,D,3,3,D
95052,95052,CA001,D,8,8,D
95053,95054,CA001,D,3,3,D
95055,95056,CA001,D,8,8,D
95060,95060,CA001,D,4,4,D
95061,95061,CA001,D,3,3,D
95062,95062,CA001,D,4,4,D
95063,95063,CA001,D,8,8,D
95064,95065,CA001,D,4,4,D
95066,95066,CA001,D,3,3,D
95067,95067,CA001,D,8,8,D
95070,95071,CA001,D,3,3,D
95073,95077,CA001,D,4,4,D
95101,95101,CA001,D,3,3,D
95103,95109,CA001,D,8,8,D
95110,95113,CA001,D,3,3,D
95115,95115,CA001,D,8,8,D
95116,95148,CA001,D,3,3,D
95150,95173,CA001,D,8,8,D
95191,95196,CA001,D,3,3,D
95201,95212,CA006,D,3,3,D
95213,95213,CA006,D,4,4,D
95214,95214,CA006,D,3,3,D
95215,95215,CA006,D,4,4,D
95219,95220,CA006,D,3,3,D
95221,95226,CA006,D,4,4,D
95227,95227,CA006,D,3,3,D
95228,95236,CA006,D,4,4,D
95237,95240,CA006,D,3,3,D
95241,95241,CA001,D,8,8,D
95242,95242,CA006,D,3,3,D
95245,95252,CA006,D,4,4,D
95253,95254,CA006,D,3,3,D
95255,95257,CA006,D,4,4,D
95258,95258,CA006,D,3,3,D
95267,95269,CA001,D,8,8,D
95296,95296,CA006,D,3,3,D
95301,95303,CA004,D,8,8,D
95304,95304,CA006,D,4,4,D
95305,95306,CA004,D,8,8,D
95307,95307,CA006,D,4,4,D
95309,95309,CA001,D,4,4,D
95310,95310,CA006,D,4,4,D
95311,95318,CA004,D,8,8,D
95319,95321,CA006,D,4,4,D
95322,95322,CA004,D,8,8,D
95323,95323,CA006,D,4,4,D
95324,95325,CA004,D,8,8,D
95326,95328,CA006,D,4,4,D
95329,95329,CA004,D,8,8,D
95330,95330,CA006,D,4,4,D
95333,95334,CA004,D,8,8,D
95335,95337,CA006,D,4,4,D
95338,95345,CA004,D,8,8,D
95346,95347,CA006,D,4,4,D
95348,95348,CA004,D,8,8,D
95350,95351,CA006,D,4,4,D
95352,95353,CA006,D,8,8,D
95354,95358,CA006,D,4,4,D
95360,95360,CA001,D,4,4,D
95361,95363,CA006,D,4,4,D
95364,95364,CA006,D,8,8,D
95365,95365,CA004,D,8,8,D
95366,95368,CA006,D,4,4,D
95369,95369,CA004,D,8,8,D
95370,95373,CA006,D,4,4,D
95374,95374,CA004,D,8,8,D
95375,95380,CA006,D,4,4,D
95381,95381,CA006,D,8,8,D
95382,95387,CA006,D,4,4,D
95388,95389,CA004,D,8,8,D
95391,95391,CA006,D,4,4,D
95401,95401,CA001,D,4,4,D
95402,95402,CA001,D,8,8,D
95403,95405,CA001,D,4,4,D
95406,95406,CA001,D,8,8,D
95407,95409,CA001,D,4,4,D
95410,95410,CA001,D,8,8,D
95412,95412,CA001,D,4,4,D
95415,95415,CA001,D,8,8,D
95416,95416,CA001,D,4,4,D
95417,95417,CA001,D,8,8,D
95418,95419,CA001,D,4,4,D
95420,95420,CA001,D,8,8,D
95421,95421,CA001,D,4,4,D
95422,95424,CA001,D,8,8,D
95425,95426,CA001,D,4,4,D
95427,95429,CA001,D,8,8,D
95430,95431,CA001,D,4,4,D
95432,95432,CA001,D,8,8,D
95433,95433,CA001,D,4,4,D
95435,95435,CA001,D,8,8,D
95436,95436,CA001,D,4,4,D
95437,95437,CA001,D,8,8,D
95439,95442,CA001,D,4,4,D
95443,95443,CA001,D,8,8,D
95444,95450,CA001,D,4,4,D
95451,95451,CA001,D,8,8,D
95452,95452,CA001,D,4,4,D
95453,95460,CA001,D,8,8,D
95461,95462,CA001,D,4,4,D
95463,95464,CA001,D,8,8,D
95465,95465,CA001,D,4,4,D
95466,95466,CA001,D,8,8,D
95467,95467,CA001,D,4,4,D
95468,95469,CA001,D,8,8,D
95470,95482,CA001,D,4,4,D
95485,95485,CA001,D,8,8,D
95486,95487,CA001,D,4,4,D
95488,95490,CA001,D,8,8,D
95492,95492,CA001,D,4,4,D
95493,95493,CA001,D,8,8,D
95494,95497,CA001,D,4,4,D
95501,95573,CA032,D,8,8,D
95585,95587,CA001,D,8,8,D
95589,95595,CA032,D,8,8,D
95601,95603,CA006,D,3,3,D
95604,95604,NV002,D,4,4,D
95605,95605,CA006,D,3,3,D
95606,95606,CA006,D,4,4,D
95607,95610,CA006,D,3,3,D
95611,95611,CA006,D,8,8,D
95612,95630,CA006,D,3,3,D
95631,95631,CA006,D,4,4,D
95632,95632,CA006,D,3,3,D
95633,95637,CA006,D,4,4,D
95638,95639,CA006,D,3,3,D
95640,95641,CA006,D,4,4,D
95642,95642,CA006,D,3,3,D
95644,95644,CA006,D,4,4,D
95645,95645,CA006,D,3,3,D
95646,95646,NV002,D,4,4,D
95648,95655,CA006,D,3,3,D
95656,95656,CA006,D,4,4,D
95658,95664,CA006,D,3,3,D
95665,95666,CA006,D,4,4,D
95667,95678,CA006,D,3,3,D
95679,95679,CA006,D,4,4,D
95680,95683,CA006,D,3,3,D
95684,95684,CA006,D,4,4,D
95685,95688,CA006,D,3,3,D
95689,95689,CA006,D,4,4,D
95690,95695,CA006,D,3,3,D
95696,95696,CA006,D,8,8,D
95697,95699,CA006,D,3,3,D
95701,95701,CA006,D,4,4,D
95703,95703,CA006,D,3,3,D
95709,95717,CA006,D,4,4,D
95720,95721,NV002,D,4,4,D
95722,95722,CA006,D,3,3,D
95724,95724,NV002,D,3,3,D
95726,95726,CA006,D,4,4,D
95728,95728,NV002,D,3,3,D
95735,95735,NV002,D,4,4,D
95736,95736,CA006,D,3,3,D
95741,95741,CA006,D,8,8,D
95742,95776,CA006,D,3,3,D
95798,95798,CA006,D,8,8,D
95799,95811,CA006,D,3,3,D
95812,95812,CA006,D,8,8,D
95813,95843,CA006,D,3,3,D
95851,95860,CA006,D,8,8,D
95864,95864,CA006,D,3,3,D
95865,95866,CA006,D,8,8,D
95867,95894,CA006,D,3,3,D
95899,95899,CA006,D,8,8,D
95901,95903,CA006,D,3,3,D
95910,95910,CA006,D,4,4,D
95912,95912,CA006,D,3,3,D
95913,95914,CA006,D,4,4,D
95915,95915,CA032,D,4,4,D
95916,95922,CA006,D,4,4,D
95923,95923,CA032,D,4,4,D
95924,95925,CA006,D,4,4,D
95926,95926,CA032,D,4,4,D
95927,95932,CA006,D,4,4,D
95934,95934,NV002,D,4,4,D
95935,95936,CA006,D,4,4,D
95937,95937,CA006,D,3,3,D
95938,95938,CA006,D,4,4,D
95939,95939,CA032,D,4,4,D
95940,95941,CA006,D,4,4,D
95942,95942,CA032,D,4,4,D
95943,95946,CA006,D,4,4,D
95947,95947,NV002,D,4,4,D
95948,95950,CA006,D,4,4,D
95951,95951,CA032,D,4,4,D
95953,95953,CA006,D,4,4,D
95954,95954,CA032,D,4,4,D
95955,95960,CA006,D,4,4,D
95961,95961,CA006,D,3,3,D
95962,95962,CA006,D,4,4,D
95963,95963,CA032,D,4,4,D
95965,95970,CA006,D,4,4,D
95971,95971,NV002,D,4,4,D
95972,95972,CA006,D,4,4,D
95973,95973,CA032,D,4,4,D
95974,95977,CA006,D,4,4,D
95978,95978,CA032,D,4,4,D
95979,95982,CA006,D,4,4,D
95983,95983,NV002,D,4,4,D
95984,95984,CA032,D,4,4,D
95986,95988,CA006,D,4,4,D
95991,95993,CA006,D,3,3,D
96001,96020,CA032,D,8,8,D
96021,96022,CA032,D,4,4,D
96023,96028,CA032,D,8,8,D
96029,96029,CA032,D,4,4,D
96031,96034,CA032,D,8,8,D
96035,96035,CA032,D,4,4,D
96037,96054,CA032,D,8,8,D
96055,96055,CA032,D,4,4,D
96056,96073,CA032,D,8,8,D
96074,96074,CA032,D,4,4,D
96075,96076,CA032,D,8,8,D
96078,96078,CA032,D,4,4,D
96079,96079,CA032,D,8,8,D
96080,96080,CA032,D,4,4,D
96084,96089,CA032,D,8,8,D
96090,96090,CA032,D,4,4,D
96091,96091,CA032,D,8,8,D
96092,96092,CA032,D,4,4,D
96093,96097,CA032,D,8,8,D
96099,96099,NV002,D,8,8,D
96101,96101,CA032,D,8,8,D
96103,96103,NV002,D,4,4,D
96104,96104,CA032,D,8,8,D
96105,96105,NV002,D,3,3,D
96106,96106,NV002,D,4,4,D
96107,96107,CA004,D,8,8,D
96108,96108,CA032,D,8,8,D
96109,96109,NV002,D,3,3,D
96110,96110,CA032,D,8,8,D
96111,96111,NV002,D,3,3,D
96112,96112,CA032,D,8,8,D
96113,96114,NV002,D,4,4,D
96115,96116,CA032,D,8,8,D
96117,96117,NV002,D,4,4,D
96118,96118,NV002,D,3,3,D
96119,96119,NV002,D,8,8,D
96120,96120,CA006,D,4,4,D
96121,96126,NV002,D,4,4,D
96127,96127,NV002,D,8,8,D
96128,96128,NV002,D,4,4,D
96129,96129,NV002,D,3,3,D
96130,96132,NV002,D,4,4,D
96133,96133,CA004,D,8,8,D
96134,96134,CA032,D,8,8,D
96135,96135,NV002,D,3,3,D
96136,96136,NV002,D,4,4,D
96137,96137,CA032,D,8,8,D
96140,96140,NV002,D,3,3,D
96141,96142,NV002,D,4,4,D
96143,96143,NV002,D,3,3,D
96145,96145,NV002,D,4,4,D
96146,96148,NV002,D,3,3,D
96150,96151,NV002,D,4,4,D
96152,96158,NV002,D,8,8,D
96160,96161,NV002,D,3,3,D
96162,96162,NV002,D,8,8,D
97001,97001,OR002,D,8,8,D
97002,97013,OR007,D,3,3,D
97014,97014,OR007,D,4,4,D
97015,97015,OR007,D,3,3,D
97016,97016,OR007,D,4,4,D
97017,97020,OR007,D,3,3,D
97021,97021,OR007,D,4,4,D
97022,97027,OR007,D,3,3,D
97028,97029,OR007,D,4,4,D
97030,97030,OR007,D,3,3,D
97031,97031,OR007,D,4,4,D
97032,97032,OR007,D,3,3,D
97033,97033,OR007,D,8,8,D
97034,97036,OR007,D,3,3,D
97037,97037,OR007,D,4,4,D
97038,97038,OR007,D,3,3,D
97039,97041,OR007,D,4,4,D
97042,97042,OR007,D,3,3,D
97044,97044,OR007,D,4,4,D
97045,97045,OR007,D,3,3,D
97048,97048,OR007,D,4,4,D
97049,97049,OR007,D,3,3,D
97050,97050,OR007,D,4,4,D
97051,97056,OR007,D,3,3,D
97057,97058,OR007,D,4,4,D
97060,97062,OR007,D,3,3,D
97063,97063,OR007,D,4,4,D
97064,97064,OR007,D,3,3,D
97065,97065,OR007,D,4,4,D
97067,97075,OR007,D,3,3,D
97076,97076,OR007,D,8,8,D
97077,97089,OR007,D,3,3,D
97101,97101,OR002,D,4,4,D
97102,97103,OR007,D,4,4,D
97106,97106,OR007,D,3,3,D
97107,97108,OR007,D,4,4,D
97109,97109,OR007,D,3,3,D
97110,97110,OR007,D,4,4,D
97111,97111,OR007,D,3,3,D
97112,97112,OR007,D,4,4,D
97113,97117,OR007,D,3,3,D
97118,97118,OR007,D,4,4,D
97119,97119,OR007,D,3,3,D
97121,97122,OR007,D,4,4,D
97123,97129,OR007,D,3,3,D
97130,97131,OR007,D,4,4,D
97132,97133,OR007,D,3,3,D
97134,97136,OR007,D,4,4,D
97137,97137,OR007,D,3,3,D
97138,97138,OR007,D,4,4,D
97140,97140,OR007,D,3,3,D
97141,97143,OR007,D,4,4,D
97144,97144,OR007,D,3,3,D
97145,97147,OR007,D,4,4,D
97148,97148,OR007,D,3,3,D
97149,97149,OR007,D,4,4,D
97201,97206,OR007,D,3,3,D
97207,97207,OR007,D,8,8,D
97208,97209,OR007,D,3,3,D
97210,97210,PDX,D,2,1,D
97211,97227,OR007,D,3,3,D
97228,97228,OR007,D,8,8,D
97229,97239,OR007,D,3,3,D
97240,97242,OR007,D,8,8,D
97250,97267,OR007,D,3,3,D
97268,97298,OR007,D,8,8,D
97301,97306,OR007,D,3,3,D
97307,97309,OR007,D,8,8,D
97310,97317,OR007,D,3,3,D
97321,97321,OR002,D,4,4,D
97322,97322,OR002,D,3,3,D
97324,97326,OR002,D,4,4,D
97327,97327,OR002,D,3,3,D
97329,97329,OR002,D,4,4,D
97330,97333,OR002,D,3,3,D
97335,97335,OR002,D,4,4,D
97336,97336,OR002,D,3,3,D
97338,97338,OR002,D,4,4,D
97339,97339,OR002,D,8,8,D
97341,97346,OR002,D,4,4,D
97347,97347,OR007,D,4,4,D
97348,97348,OR002,D,3,3,D
97350,97361,OR002,D,4,4,D
97362,97362,OR007,D,3,3,D
97364,97364,OR007,D,4,4,D
97365,97366,OR002,D,4,4,D
97367,97368,OR007,D,4,4,D
97369,97369,OR002,D,4,4,D
97370,97370,OR002,D,3,3,D
97371,97371,OR002,D,4,4,D
97373,97373,OR007,D,3,3,D
97374,97376,OR002,D,4,4,D
97377,97377,OR002,D,3,3,D
97378,97378,OR007,D,3,3,D
97380,97385,OR002,D,4,4,D
97386,97386,OR002,D,3,3,D
97388,97388,OR002,D,4,4,D
97389,97389,OR002,D,3,3,D
97390,97396,OR002,D,4,4,D
97401,97405,OR002,D,3,3,D
97406,97406,OR003,D,8,8,D
97407,97407,OR002,D,4,4,D
97408,97409,OR002,D,3,3,D
97410,97410,OR003,D,4,4,D
97411,97411,OR003,D,8,8,D
97412,97413,OR002,D,3,3,D
97414,97417,OR003,D,4,4,D
97419,97419,OR002,D,3,3,D
97420,97423,OR002,D,4,4,D
97424,97426,OR002,D,3,3,D
97429,97429,OR003,D,4,4,D
97430,97430,OR002,D,4,4,D
97431,97431,OR002,D,3,3,D
97432,97432,OR003,D,4,4,D
97434,97435,OR002,D,3,3,D
97436,97436,OR002,D,4,4,D
97437,97438,OR002,D,3,3,D
97439,97439,OR002,D,4,4,D
97440,97440,OR002,D,3,3,D
97441,97441,OR002,D,4,4,D
97442,97443,OR003,D,4,4,D
97444,97444,OR003,D,8,8,D
97446,97446,OR002,D,3,3,D
97447,97447,OR003,D,4,4,D
97448,97448,OR002,D,3,3,D
97449,97449,OR002,D,4,4,D
97450,97450,OR003,D,8,8,D
97451,97456,OR002,D,3,3,D
97457,97458,OR003,D,4,4,D
97459,97459,OR002,D,4,4,D
97461,97461,OR002,D,3,3,D
97462,97462,OR002,D,4,4,D
97463,97463,OR002,D,3,3,D
97464,97466,OR003,D,8,8,D
97467,97467,OR002,D,4,4,D
97469,97471,OR003,D,4,4,D
97473,97473,OR002,D,4,4,D
97475,97475,OR002,D,8,8,D
97476,97476,OR003,D,8,8,D
97477,97478,OR002,D,3,3,D
97479,97479,OR002,D,4,4,D
97480,97480,OR002,D,3,3,D
97481,97484,OR003,D,4,4,D
97486,97486,OR002,D,4,4,D
97487,97490,OR002,D,3,3,D
97491,97491,OR003,D,8,8,D
97492,97492,OR002,D,3,3,D
97493,97493,OR002,D,4,4,D
97494,97496,OR003,D,4,4,D
97497,97497,OR003,D,3,3,D
97498,97499,OR002,D,4,4,D
97501,97522,OR003,D,3,3,D
97523,97523,OR003,D,4,4,D
97524,97527,OR003,D,3,3,D
97528,97528,OR003,D,8,8,D
97530,97530,OR003,D,3,3,D
97531,97531,OR003,D,4,4,D
97532,97533,OR003,D,3,3,D
97534,97534,OR003,D,4,4,D
97535,97537,OR003,D,3,3,D
97538,97538,OR003,D,4,4,D
97539,97544,OR003,D,3,3,D
97601,97604,OR003,D,4,4,D
97620,97620,OR003,D,8,8,D
97621,97627,OR003,D,4,4,D
97630,97630,OR003,D,8,8,D
97632,97634,OR003,D,4,4,D
97635,97635,CA032,D,8,8,D
97636,97638,OR003,D,8,8,D
97639,97639,OR003,D,4,4,D
97640,97641,OR003,D,8,8,D
97701,97707,OR002,D,4,4,D
97708,97709,OR002,D,8,8,D
97710,97710,ID001,D,8,8,D
97711,97712,OR002,D,8,8,D
97720,97722,ID001,D,8,8,D
97730,97730,OR002,D,4,4,D
97731,97731,OR003,D,4,4,D
97732,97732,ID001,D,8,8,D
97733,97733,OR003,D,4,4,D
97734,97734,OR002,D,4,4,D
97735,97736,OR003,D,8,8,D
97737,97737,OR002,D,4,4,D
97738,97738,ID001,D,8,8,D
97739,97739,OR002,D,4,4,D
97741,97752,OR002,D,8,8,D
97753,97756,OR002,D,4,4,D
97758,97758,ID001,D,8,8,D
97759,97760,OR002,D,4,4,D
97761,97761,OR002,D,8,8,D
97801,97801,OR007,D,8,8,D
97810,97810,ID001,D,8,8,D
97812,97812,OR007,D,4,4,D
97813,97813,ID001,D,8,8,D
97814,97814,ID001,D,4,4,D
97817,97817,ID001,D,8,8,D
97818,97818,OR007,D,8,8,D
97819,97819,ID001,D,4,4,D
97820,97820,ID001,D,8,8,D
97823,97823,OR007,D,8,8,D
97824,97825,ID001,D,8,8,D
97826,97826,OR007,D,8,8,D
97827,97830,ID001,D,8,8,D
97833,97834,ID001,D,4,4,D
97835,97835,ID001,D,8,8,D
97836,97836,OR007,D,8,8,D
97837,97837,ID001,D,4,4,D
97838,97839,OR007,D,8,8,D
97840,97840,ID001,D,4,4,D
97841,97842,ID001,D,8,8,D
97843,97843,OR007,D,8,8,D
97844,97844,WA002,D,8,8,D
97845,97859,ID001,D,8,8,D
97861,97861,OR007,D,8,8,D
97862,97865,ID001,D,8,8,D
97867,97867,ID001,D,4,4,D
97868,97868,OR007,D,8,8,D
97869,97869,ID001,D,8,8,D
97870,97870,ID001,D,4,4,D
97873,97874,ID001,D,8,8,D
97875,97875,OR007,D,8,8,D
97876,97876,ID001,D,8,8,D
97877,97877,ID001,D,4,4,D
97880,97880,ID001,D,8,8,D
97882,97882,OR007,D,8,8,D
97883,97883,ID001,D,8,8,D
97884,97884,ID001,D,4,4,D
97885,97885,ID001,D,8,8,D
97886,97886,WA002,D,8,8,D
97901,97901,ID001,D,3,3,D
97902,97911,ID001,D,4,4,D
97913,97914,ID001,D,3,3,D
97917,97920,ID001,D,4,4,D
98001,98012,WA001,D,3,3,D
98013,98013,WA001,D,8,8,D
98014,98014,WA001,D,3,3,D
98015,98015,WA001,D,8,8,D
98019,98045,WA001,D,3,3,D
98046,98046,WA001,D,8,8,D
98047,98059,WA001,D,3,3,D
98061,98061,WA001,D,8,8,D
98062,98062,WA001,D,3,3,D
98063,98064,WA001,D,8,8,D
98065,98065,WA001,D,3,3,D
98068,98068,WA001,D,4,4,D
98070,98070,WA001,D,8,8,D
98071,98072,WA001,D,3,3,D
98073,98073,WA001,D,8,8,D
98074,98077,WA001,D,3,3,D
98082,98082,WA001,D,8,8,D
98083,98087,WA001,D,3,3,D
98089,98089,WA001,D,8,8,D
98092,98092,WA001,D,3,3,D
98093,98093,WA001,D,8,8,D
98101,98109,WA001,D,3,3,D
98110,98111,WA001,D,8,8,D
98112,98112,WA001,D,3,3,D
98113,98114,WA001,D,8,8,D
98115,98122,WA001,D,3,3,D
98124,98124,WA001,D,8,8,D
98125,98126,WA001,D,3,3,D
98127,98127,WA001,D,8,8,D
98129,98136,WA001,D,3,3,D
98138,98141,WA001,D,8,8,D
98144,98144,WA001,D,3,3,D
98145,98145,WA001,D,8,8,D
98146,98158,WA001,D,3,3,D
98160,98160,WA001,D,8,8,D
98161,98164,WA001,D,3,3,D
98165,98165,WA001,D,8,8,D
98166,98174,WA001,D,3,3,D
98175,98175,WA001,D,8,8,D
98177,98191,WA001,D,3,3,D
98194,98194,WA001,D,8,8,D
98195,98204,WA001,D,3,3,D
98206,98206,WA001,D,8,8,D
98207,98208,WA001,D,3,3,D
98213,98213,WA001,D,8,8,D
98220,98220,WA001,D,4,4,D
98221,98222,WA001,D,8,8,D
98223,98226,WA001,D,4,4,D
98227,98228,WA001,D,8,8,D
98229,98230,WA001,D,4,4,D
98231,98231,WA001,D,8,8,D
98232,98235,WA001,D,4,4,D
98236,98236,WA001,D,8,8,D
98237,98238,WA001,D,4,4,D
98239,98239,WA001,D,8,8,D
98240,98241,WA001,D,4,4,D
98243,98243,WA001,D,8,8,D
98244,98244,WA001,D,4,4,D
98245,98245,WA001,D,8,8,D
98247,98248,WA001,D,4,4,D
98249,98250,WA001,D,8,8,D
98251,98252,WA001,D,4,4,D
98253,98253,WA001,D,8,8,D
98255,98256,WA001,D,4,4,D
98257,98257,WA001,D,8,8,D
98258,98259,WA001,D,4,4,D
98260,98262,WA001,D,8,8,D
98263,98267,WA001,D,4,4,D
98270,98270,WA001,D,3,3,D
98271,98271,WA001,D,4,4,D
98272,98272,WA001,D,3,3,D
98273,98274,WA001,D,4,4,D
98275,98275,WA001,D,3,3,D
98276,98276,WA001,D,4,4,D
98277,98281,WA001,D,8,8,D
98282,98284,WA001,D,4,4,D
98286,98286,WA001,D,8,8,D
98287,98288,WA001,D,4,4,D
98290,98291,WA001,D,3,3,D
98292,98293,WA001,D,4,4,D
98294,98294,WA001,D,3,3,D
98295,98295,WA001,D,4,4,D
98296,98296,WA001,D,3,3,D
98297,98303,WA001,D,8,8,D
98304,98304,WA001,D,4,4,D
98305,98315,WA001,D,8,8,D
